album_name,artists,available_markets,disc_number,duration_ms,explicit,href,id,is_local,name,popularity,track_number,uri,last_updated
Victimas Del Doctor Cerebro,Victimas Del Doctor Cerebro,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, UY, VN, ZA",1,152346,False,https://api.spotify.com/v1/tracks/5lcwHQVAeIFTgae9Wv3UnH,5lcwHQVAeIFTgae9Wv3UnH,False,La Tamalera,19,9,spotify:track:5lcwHQVAeIFTgae9Wv3UnH,2020-01-19 21:53:16
Victimas Del Doctor Cerebro,Victimas Del Doctor Cerebro,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, UY, VN, ZA",1,123666,False,https://api.spotify.com/v1/tracks/1MqFLUuXZZWVDsUnBbO3np,1MqFLUuXZZWVDsUnBbO3np,False,Yo No Mate A Mama,10,10,spotify:track:1MqFLUuXZZWVDsUnBbO3np,2020-01-19 21:53:16
Victimas Del Doctor Cerebro,Victimas Del Doctor Cerebro,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, UY, VN, ZA",1,117585,False,https://api.spotify.com/v1/tracks/2fKm8dOEAOAsUkN7LJ69nX,2fKm8dOEAOAsUkN7LJ69nX,False,Quiero Ir Al Baño,9,11,spotify:track:2fKm8dOEAOAsUkN7LJ69nX,2020-01-19 21:53:16
Victimas Del Doctor Cerebro,Victimas Del Doctor Cerebro,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, UY, VN, ZA",1,197093,False,https://api.spotify.com/v1/tracks/0X4TsuhUkcxe3kTn8VaP5v,0X4TsuhUkcxe3kTn8VaP5v,False,Psicopata Psicotico,17,12,spotify:track:0X4TsuhUkcxe3kTn8VaP5v,2020-01-19 21:53:16
Loba,Victimas Del Doctor Cerebro,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, US, UY, VN, ZA",1,195081,False,https://api.spotify.com/v1/tracks/76wRtIsUHDYTQWKj1q29vR,76wRtIsUHDYTQWKj1q29vR,False,Loba,26,1,spotify:track:76wRtIsUHDYTQWKj1q29vR,2020-01-19 21:53:16
Amor Enfermo,"Victimas Del Doctor Cerebro, Dr. Shenka","AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, US, UY, VN, ZA",1,213405,False,https://api.spotify.com/v1/tracks/0ka4JDj506HNhszdG7C2QR,0ka4JDj506HNhszdG7C2QR,False,Amor Enfermo,42,1,spotify:track:0ka4JDj506HNhszdG7C2QR,2020-01-19 21:53:16
Bomba de Tiempo,Victimas Del Doctor Cerebro,"AD, AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, LB, LI, LT, LU, LV, MA, MC, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TN, TR, TW, US, UY, VN, ZA",1,195524,False,https://api.spotify.com/v1/tracks/3ryevZ2Ql0VWQ9Rsj4ZI6S,3ryevZ2Ql0VWQ9Rsj4ZI6S,False,Bomba de Tiempo,7,1,spotify:track:3ryevZ2Ql0VWQ9Rsj4ZI6S,2020-01-19 21:53:16
Godínez del Rock,Inspector,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,228426,False,https://api.spotify.com/v1/tracks/3JHylLZuQsCoBRiE38dI6f,3JHylLZuQsCoBRiE38dI6f,False,Amargo Adiós,18,1,spotify:track:3JHylLZuQsCoBRiE38dI6f,2020-01-19 21:53:16
Godínez del Rock,Los Prisioneros,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,338253,False,https://api.spotify.com/v1/tracks/2iEJap8Lf0OjxUTOsgTtCl,2iEJap8Lf0OjxUTOsgTtCl,False,Tren Al Sur,19,2,spotify:track:2iEJap8Lf0OjxUTOsgTtCl,2020-01-19 21:53:16
Godínez del Rock,Nacha Pop,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,244600,False,https://api.spotify.com/v1/tracks/14ZdKMHZ6iLXsqzV2QWJzG,14ZdKMHZ6iLXsqzV2QWJzG,False,Lucha De Gigantes,19,3,spotify:track:14ZdKMHZ6iLXsqzV2QWJzG,2020-01-19 21:53:16
Godínez del Rock,Victimas Del Doctor Cerebro,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,221640,False,https://api.spotify.com/v1/tracks/11cYI599FBHaTKNlvTJAbE,11cYI599FBHaTKNlvTJAbE,False,El Esqueleto,17,4,spotify:track:11cYI599FBHaTKNlvTJAbE,2020-01-19 21:53:16
Godínez del Rock,Rostros Ocultos,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,158253,False,https://api.spotify.com/v1/tracks/7e1u2iXFTKQzFbbjjPm6kC,7e1u2iXFTKQzFbbjjPm6kC,False,El Final,18,5,spotify:track:7e1u2iXFTKQzFbbjjPm6kC,2020-01-19 21:53:16
Godínez del Rock,Plastilina Mosh,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,262613,False,https://api.spotify.com/v1/tracks/17n3rZElZlErTC3mcHvSi6,17n3rZElZlErTC3mcHvSi6,False,Mr. P-Mosh,17,6,spotify:track:17n3rZElZlErTC3mcHvSi6,2020-01-19 21:53:16
Godínez del Rock,Molotov,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,210133,True,https://api.spotify.com/v1/tracks/3CIuumR1EQXP6vdcVTrun6,3CIuumR1EQXP6vdcVTrun6,False,Frijolero,17,7,spotify:track:3CIuumR1EQXP6vdcVTrun6,2020-01-19 21:53:16
Godínez del Rock,El Gran Silencio,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,240733,False,https://api.spotify.com/v1/tracks/6u5aO5xUziYtWw6uNlOyxb,6u5aO5xUziYtWw6uNlOyxb,False,Chúntaros Style,16,8,spotify:track:6u5aO5xUziYtWw6uNlOyxb,2020-01-19 21:53:16
Godínez del Rock,Zurdok,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,214360,False,https://api.spotify.com/v1/tracks/0i8SPqmyFZ6GmvFUQMEBjM,0i8SPqmyFZ6GmvFUQMEBjM,False,Si Me Adverti,16,9,spotify:track:0i8SPqmyFZ6GmvFUQMEBjM,2020-01-19 21:53:16
Godínez del Rock,"Zoé, Bunbury","AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,260439,False,https://api.spotify.com/v1/tracks/0yV4ILx3gz2fX2Yj8n8NxU,0yV4ILx3gz2fX2Yj8n8NxU,False,Nada,42,10,spotify:track:0yV4ILx3gz2fX2Yj8n8NxU,2020-01-19 21:53:16
Godínez del Rock,La Gusana Ciega,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,224320,False,https://api.spotify.com/v1/tracks/2yNgmcDkZFaI5tMMenGayG,2yNgmcDkZFaI5tMMenGayG,False,Tornasol,16,11,spotify:track:2yNgmcDkZFaI5tMMenGayG,2020-01-19 21:53:16
Godínez del Rock,Inspector,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,241626,False,https://api.spotify.com/v1/tracks/0FCgfqjR1BIXPKvjtM4Xqo,0FCgfqjR1BIXPKvjtM4Xqo,False,Amnesia,16,12,spotify:track:0FCgfqjR1BIXPKvjtM4Xqo,2020-01-19 21:53:16
Godínez del Rock,Liquits,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,218013,False,https://api.spotify.com/v1/tracks/4dbMg64HlzHtwZLLOvLKXn,4dbMg64HlzHtwZLLOvLKXn,False,Desde Que,43,13,spotify:track:4dbMg64HlzHtwZLLOvLKXn,2020-01-19 21:53:16
Godínez del Rock,El Gran Silencio,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,243920,False,https://api.spotify.com/v1/tracks/50plnvJtaNnxqAwbWTR3UV,50plnvJtaNnxqAwbWTR3UV,False,Déjenme Si Estoy Llorando - Chuntaro Style,17,14,spotify:track:50plnvJtaNnxqAwbWTR3UV,2020-01-19 21:53:16
Godínez del Rock,Ely Guerra,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,260040,False,https://api.spotify.com/v1/tracks/0YNI3YsjeAMSE9Z310hUG3,0YNI3YsjeAMSE9Z310hUG3,False,"Ojos Claros, Labios Rosas",16,15,spotify:track:0YNI3YsjeAMSE9Z310hUG3,2020-01-19 21:53:16
Godínez del Rock,Molotov,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,178333,False,https://api.spotify.com/v1/tracks/2eRduE6C1Airq36kfti3zm,2eRduE6C1Airq36kfti3zm,False,Voto Latino,15,16,spotify:track:2eRduE6C1Airq36kfti3zm,2020-01-19 21:53:16
Godínez del Rock,Control Machete,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,217573,False,https://api.spotify.com/v1/tracks/5gsEFfRyrDOW5zvRnU35FK,5gsEFfRyrDOW5zvRnU35FK,False,"Comprendes, Mendes?",16,17,spotify:track:5gsEFfRyrDOW5zvRnU35FK,2020-01-19 21:53:16
Godínez del Rock,Plastilina Mosh,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,216213,False,https://api.spotify.com/v1/tracks/0teADtQ2t6MOcmeomgf9zE,0teADtQ2t6MOcmeomgf9zE,False,Peligroso Pop,16,18,spotify:track:0teADtQ2t6MOcmeomgf9zE,2020-01-19 21:53:16
Godínez del Rock,Enjambre,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,224085,False,https://api.spotify.com/v1/tracks/24TgwUeZiN5WkUDaqKAn3r,24TgwUeZiN5WkUDaqKAn3r,False,Dulce Soledad,17,19,spotify:track:24TgwUeZiN5WkUDaqKAn3r,2020-01-19 21:53:16
Godínez del Rock,Zurdok,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,233173,False,https://api.spotify.com/v1/tracks/2F4jnIyZN1bKvLUBaFqzDa,2F4jnIyZN1bKvLUBaFqzDa,False,Estático,16,20,spotify:track:2F4jnIyZN1bKvLUBaFqzDa,2020-01-19 21:53:16
Godínez del Rock,División Minúscula,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,267226,False,https://api.spotify.com/v1/tracks/1z7Ua3JHgMN5ttBtX5TMlX,1z7Ua3JHgMN5ttBtX5TMlX,False,Las Luces De Esta Ciudad,36,21,spotify:track:1z7Ua3JHgMN5ttBtX5TMlX,2020-01-19 21:53:16
Godínez del Rock,Victimas Del Doctor Cerebro,"AE, AR, AT, AU, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, SA, SE, SG, SK, SV, TH, TR, TW, US, UY, VN, ZA",1,194426,False,https://api.spotify.com/v1/tracks/6yO8P7etJdThxh1RPcR13q,6yO8P7etJdThxh1RPcR13q,False,Ya Tus Amigos,15,22,spotify:track:6yO8P7etJdThxh1RPcR13q,2020-01-19 21:53:16
Himnos del rock en español,Plastilina Mosh,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,262613,False,https://api.spotify.com/v1/tracks/3IBF8qSGg1fb3EuwFcCFl0,3IBF8qSGg1fb3EuwFcCFl0,False,Mr. P-Mosh,15,1,spotify:track:3IBF8qSGg1fb3EuwFcCFl0,2020-01-19 21:53:16
Himnos del rock en español,Control Machete,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,215266,False,https://api.spotify.com/v1/tracks/6uQ07C2xbyCg04tl18oLTr,6uQ07C2xbyCg04tl18oLTr,False,"Comprendes, Mendes?",18,2,spotify:track:6uQ07C2xbyCg04tl18oLTr,2020-01-19 21:53:16
Himnos del rock en español,Molotov,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,250293,True,https://api.spotify.com/v1/tracks/491n9MPQDojxhvb0BvCYth,491n9MPQDojxhvb0BvCYth,False,Gimme Tha Power,17,3,spotify:track:491n9MPQDojxhvb0BvCYth,2020-01-19 21:53:16
Himnos del rock en español,Ely Guerra,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,222320,False,https://api.spotify.com/v1/tracks/43ZW1ZcHhyEiIavpitEAHU,43ZW1ZcHhyEiIavpitEAHU,False,Peligro,12,4,spotify:track:43ZW1ZcHhyEiIavpitEAHU,2020-01-19 21:53:16
Himnos del rock en español,Liquits,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,218013,False,https://api.spotify.com/v1/tracks/2JbYW21qws1iqnvpxnle4v,2JbYW21qws1iqnvpxnle4v,False,Desde Que,25,5,spotify:track:2JbYW21qws1iqnvpxnle4v,2020-01-19 21:53:16
Himnos del rock en español,Enjambre,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,204880,False,https://api.spotify.com/v1/tracks/573ZhpRDcIsKq5G5btU3ua,573ZhpRDcIsKq5G5btU3ua,False,Somos Ajenos,13,6,spotify:track:573ZhpRDcIsKq5G5btU3ua,2020-01-19 21:53:16
Himnos del rock en español,Los Enanitos Verdes,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,279400,False,https://api.spotify.com/v1/tracks/6gWMVwfkfemDM0u890NSVA,6gWMVwfkfemDM0u890NSVA,False,Cordillera,13,7,spotify:track:6gWMVwfkfemDM0u890NSVA,2020-01-19 21:53:16
Himnos del rock en español,El Gran Silencio,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,187493,False,https://api.spotify.com/v1/tracks/7hqCqmf7JHRxO0y5BOpVHO,7hqCqmf7JHRxO0y5BOpVHO,False,Dormir Soñando,15,8,spotify:track:7hqCqmf7JHRxO0y5BOpVHO,2020-01-19 21:53:16
Himnos del rock en español,Botellita De Jerez,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,158480,False,https://api.spotify.com/v1/tracks/2rS6Kv8rTZtPhUYyoK2Xly,2rS6Kv8rTZtPhUYyoK2Xly,False,Charrock And Roll,8,9,spotify:track:2rS6Kv8rTZtPhUYyoK2Xly,2020-01-19 21:53:16
Himnos del rock en español,Chetes,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,257733,False,https://api.spotify.com/v1/tracks/2q2covHesJ65oN2HvKm8l7,2q2covHesJ65oN2HvKm8l7,False,Poco A Poco,9,10,spotify:track:2q2covHesJ65oN2HvKm8l7,2020-01-19 21:53:16
Himnos del rock en español,Café Tacvba,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,232266,False,https://api.spotify.com/v1/tracks/4IRisGGOPYx2wJHy3cHQLD,4IRisGGOPYx2wJHy3cHQLD,False,Cero Y Uno,10,11,spotify:track:4IRisGGOPYx2wJHy3cHQLD,2020-01-19 21:53:16
Himnos del rock en español,Los Prisioneros,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,338253,False,https://api.spotify.com/v1/tracks/4RS5nWVlk24TJHt2YjVRIj,4RS5nWVlk24TJHt2YjVRIj,False,Tren Al Sur,17,12,spotify:track:4RS5nWVlk24TJHt2YjVRIj,2020-01-19 21:53:16
Himnos del rock en español,Plastilina Mosh,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DK, EC, ES, FI, FR, GB, GT, HN, MX, NI, NO, PA, PE, PY, SE, SV, US, UY",1,219000,False,https://api.spotify.com/v1/tracks/7eXsg7fRKE5ecdszyQyTPd,7eXsg7fRKE5ecdszyQyTPd,False,Afroman,10,13,spotify:track:7eXsg7fRKE5ecdszyQyTPd,2020-01-19 21:53:16
